ProductID,Name,Category,Description,Price,Stock
569,Sriracha Chili Sauce,Food - Condiments,Spicy chili sauce with garlic and sugar for a flavor kick.,2.79,100
570,Wireless Security Camera,Home,1080p wireless security camera with night vision.,109.99,1
571,Collapsible Camping Cup,Outdoor,Space-saving cup that folds flat for easy storage.,9.99,110
572,Handmade Wooden Utensil Set,Kitchen,Unique handcrafted utensils for cooking and serving.,24.99,106
573,Pet Nail Clipper,Pets,Safe and easy-to-use nail clippers for pets.,12.99,42
574,Camping Lantern,Outdoor,Rechargeable LED camping lantern for outdoor use.,34.99,83
575,Fashionable Belt Bag,Accessories,Trendy belt bag for hands-free carrying.,34.99,-14
576,Weighted Blanket,Health,Therapeutic weighted blanket for better sleep.,79.99,162
577,Portable Laptop Table,Office,Foldable table for working with laptops anywhere.,39.99,93
578,Thai Peanut Dressing,Food - Condiments,A creamy and tangy dressing perfect for salads or as a dipping sauce.,3.29,29
579,Puzzle 3D Model Kit,Toys,3D model puzzle kit for creative builders.,22.99,-25
580,Home Brewing Starter Kit,Food,All-in-one kit for brewing beer at home.,79.99,72
581,Cranberry Orange Oatmeal,Food - Breakfast,Instant oatmeal flavored with cranberries and orange zest for breakfast.,2.49,79
582,Desk Lamp with USB Port,Office,Modern desk lamp that features a built-in USB charging port.,29.99,65
583,Pecan Nuts,Food - Snacks,"Nutty, crunchy pecans great for baking.",6.49,9
584,Baby Monitor,Baby,Video baby monitor with night vision.,79.99,148
585,Almond Coconut Granola,Food - Breakfast Foods,Crunchy granola with almonds and coconut.,3.99,120
586,Mushroom Soup (canned),Food - Canned Goods,Creamy soup full of rich mushroom flavor.,2.49,73
587,Electric Toothbrush,Health,Rechargeable electric toothbrush with smart timer.,49.95,15
588,Buffalo Sauce,Food - Condiments,Spicy buffalo sauce ideal for wings or dipping.,2.99,64
589,Plaid Flannel Shirt,Clothing - Tops,"Soft flannel shirt with a timeless plaid pattern, perfect for layering.",29.99,132
590,Savory Trail Mix,Food - Snacks,"A blend of nuts, seeds, and spices for a healthy snack.",4.29,154
591,Pesto Genovese,Food - Condiments,Traditional basil pesto made with extra virgin olive oil.,6.49,74
592,Pasta Portion Control Measure,Kitchen,Tool for measuring perfect pasta portions every time.,9.99,127
593,Car Sunshade,Automotive,Windshield sunshade for car interior protection.,19.99,55
594,Outdoor Mosquito Repellent Lantern,Outdoor,Lantern that repels mosquitoes while providing light.,34.99,123
595,Butternut Squash Ravioli,Food - Frozen Foods,"Delicate ravioli filled with roasted butternut squash and spices, perfect with a sage butter sauce.",6.29,68
596,Basil-infused Olive Oil,Food - Cooking Oil,Extra virgin olive oil infused with fresh basil.,6.99,140
597,Black Bean Soup,Food - Soups,"Spicy and flavorful soup made with black beans, perfect as a meal or starter.",3.49,76
598,Green Tea Matcha Powder,Food - Beverages,High-quality matcha powder for smoothies and baking.,15.99,115
599,Magnetic Puzzle Board,Toys,Magnetic puzzle assembly board for kids.,24.99,141
600,Graphic Print Leggings,Clothing - Activewear,"Trendy leggings with a unique graphic print, versatile for workouts and casual wear.",29.99,106
601,Sour Cream,Food - Dairy,"Tangy sour cream, perfect for dips and toppings.",3.49,114
602,Portable Solar Generator,Outdoor,Eco-friendly generator for outdoor adventures.,399.99,80
603,Organic Honeycrisp Apples,Food - Fruits,"Sweet and crisp apples, perfect for snacking.",1.99,99
604,Apple Juice,Food - Beverages,"Refreshing apple juice, 100% juice with no added sugar.",3.29,16
605,Interchangeable Watch Bands,Accessories,Set of stylish watch bands to customize your look.,24.99,161
606,Pumpkin Pie Spice,Food - Baking,A blend of spices that brings the taste of fall to your baked goods.,2.99,143
607,Customizable Photo Calendar,Books,Personalized calendar with your favorite photos.,19.99,68
608,Car Trash Can,Automotive,Compact trash can for keeping your car clean.,12.99,102
609,Pumpkin Pie Spice,Food - Baking,A blend of spices that brings the taste of fall to your baked goods.,2.99,158
610,High-Speed Blender,Kitchen,Powerful blender for smoothies and soups.,99.99,149
611,Balsamic Glaze,Food - Condiments,Sweet and tangy balsamic reduction for drizzling.,4.79,66
612,Lemon Herb Chicken,Food - Meat,Marinated chicken grilled with lemon and herbs.,7.49,101
613,Cauliflower Gnocchi,Food - Frozen Foods,"Soft and pillowy gnocchi made from cauliflower, perfect with sauce.",3.59,51
614,Dog Training Collar,Pets,Rechargeable training collar for effective behavior training.,39.99,-9
615,Magnetic Whiteboard,Office,Reusable whiteboard for notes and reminders with magnetic backing.,34.99,126
616,Outdoor Portable Fire Pit,Outdoor,Compact fire pit for campfires and gatherings.,149.99,87
617,Trendy Bomber Jacket,Clothing - Outerwear,A fashion-forward bomber jacket to elevate your casual looks.,69.99,14
618,Portable Campfire,Outdoor,Compact campfire for grilling and warmth during camping trips.,39.99,57
619,Dried Apricots,Food - Dried Fruits,"Sweet, chewy dried apricots, great for snacking or baking.",3.79,84
620,Non-Stick Baking Sheet,Kitchen,Durable baking sheet coated for easy food release.,18.99,114
621,Teriyaki Stir-Fry Sauce,Food - Condiments,Savory teriyaki sauce for stir-frying veggies or meats.,3.49,59
622,Cable Knit Beanie,Clothing - Accessories,A cozy cable knit beanie to keep your head warm in winter.,19.99,115
623,Asian Salad Mix,Food - Produce,Fresh greens and veggies for a quick Asian-inspired salad.,3.99,90
624,Sourdough Bread,Food - Bakery,Artisan-made sourdough bread with a tangy flavor.,4.99,140
625,Window Blinds,Home,Adjustable window blinds for privacy and light control.,59.99,78
626,Whole Grain Cereal,Food - Breakfast,"Healthy whole grain cereal, great for breakfast.",3.49,37
627,Wild Rice Pilaf,Food - Grains,"A mix of wild rice with herbs and spices, ready to serve.",3.79,128
628,Herbed Chicken Breast,Food - Meat,"Marinated chicken breast seasoned with herbs, ready for grilling.",7.99,72
629,Chickpeas,Food - Canned Goods,"Canned chickpeas, perfect for hummus or salads.",1.29,142
630,Microfiber Cleaning Cloth Set,Home,Assorted cloths for cleaning electronics and delicate surfaces.,9.99,91
631,Children's Educational Workbook,Books,Activity workbook for early learning and fun.,12.99,85
632,Pet Safety Belt for Car,Pets,Seat belt attachment to keep dogs safe during car rides.,14.99,150
633,Wooden Puzzle Game,Toys,Classic wooden puzzle game for kids and adults.,14.99,103
634,Mini Electric Kettle,Kitchen,Quick boiling kettle for small kitchens and dorms.,29.99,78
635,Cooking Utensil Set,Kitchen,Complete set of cooking utensils made from bamboo.,24.99,5
636,Dog Frisbee Toy,Pets,Durable and soft frisbee designed for dogs to play with.,10.99,124
637,Almond Flour Biscuits,Food - Bakery,Gluten-free biscuits made with almond flour.,6.49,158
638,Pepper Jack Cheese Slices,Food - Dairy,"Creamy cheese with a spicy kick, perfect for sandwiches.",3.49,80
639,Chickpea Snack Mix,Food - Snacks,"Crunchy, seasoned chickpeas for a wholesome snack.",3.49,83
640,Adjustable Window Blind,Home,Customizable window cover for light control and privacy.,49.99,70
641,Infrared Thermometer Gun,Health,Non-contact thermometer for quick and easy temperature readings.,29.99,98
642,Quinoa and Kale Salad Kit,Food - Salads,"Ready-to-eat salad with quinoa and kale, drizzled with vinaigrette.",5.29,62
643,Drone,Electronics,Beginner-friendly drone with HD camera.,249.99,121
644,Honey Nut Cheerios,Food - Cereal,Classic cereal made with whole grains and honey.,4.29,-5
645,Crispy Chickpeas,Food - Snacks,Roasted chickpeas seasoned for a crunchy snack.,2.99,96
646,Peach Fruit Cups,Food - Snacks,"Juicy peach slices in light syrup, in convenient cups.",1.99,85
647,Car Emergency Kit,Automotive,Comprehensive emergency kit for roadside assistance.,49.99,122
648,Thai Red Curry Paste,Food - Condiments,Spicy and flavorful curry paste for authentic Thai dishes.,3.99,19
649,Lemon Herb Quinoa,Food - Grains,"Fluffy quinoa mixed with lemon zest and herbs, a perfect side.",3.49,83
650,Pumpkin Spice Muffins,Food - Bakery,Moist and flavorful muffins packed with fall spices and pumpkin puree.,3.99,57
651,Vegetable Korma,Food - Frozen,Creamy vegetable curry enriched with spices.,6.49,228
652,Electric Toothbrush,Health,Rechargeable electric toothbrush with smart timer.,49.95,128
653,Beard Grooming Kit,Grooming,Everything you need for maintaining a healthy beard.,34.99,99
654,Smoked Paprika Chicken Thighs,Food - Meat,Marinated chicken thighs with smoked paprika for a smoky flavor.,6.99,123
655,Classic Vanilla Fudge,Food - Desserts,"Creamy vanilla fudge, a sweet treat for all occasions.",4.49,134
656,Electric Wax Warmer,Home,Wax warmer for creating a soothing atmosphere with fragrances.,22.99,70
657,Roasted Red Pepper Dip,Food - Snacks,"A blend of roasted red peppers and spices, perfect for dipping.",3.29,43
658,Sports Water Bottle with Infuser,Fitness,Bottle that allows you to infuse your water with fruits.,19.99,168
659,Skincare Fridge,Beauty,Small fridge designed to keep skincare products cool and fresh.,39.99,133
660,Cinnamon Roll Kit,Food - Baking,Everything you need to make melt-in-your-mouth cinnamon rolls at home.,6.89,89
661,Screen Cleaning Kit,Electronics,Safe cleaning solution and tools for electronics screens.,15.99,155
662,Coconut Almond Granola,Food - Breakfast,"Crunchy granola made with oats, almonds, and coconut flakes.",4.99,133
663,Kids' Outdoor Explorer Kit,Toys,Fun kit for aspiring explorers with binoculars and a compass.,24.99,76
664,Noise Reduction Headphones,Audio,Passive noise reduction headphones for focus.,39.99,117
665,Two-Tone Windbreaker,Clothing - Outerwear,"Stylish two-tone windbreaker, perfect for active days.",59.99,105
666,Bamboo Cutting Board Set,Kitchen,Eco-friendly bamboo cutting boards in various sizes.,34.99,99
667,Safety Pin Dispenser,Office,Handy dispenser for quick access to safety pins.,5.99,86
668,Magnetic Chess Set,Toys,Portable chess set with magnetic pieces for travel.,19.99,76
669,Roasted Garlic Mashed Potatoes,Food - Frozen Foods,Creamy mashed potatoes infused with roasted garlic flavor.,3.99,93
670,Outdoor Camping Lantern,Outdoor,Rechargeable LED lantern ideal for camping and outdoor activities.,34.99,90
671,Pomegranate Juice,Food - Beverages,"Fresh pomegranate juice, rich in antioxidants.",4.49,51
672,Vegetable Spiralizer,Kitchen,Create spiraled vegetable noodles easily for healthy meals.,19.99,149
673,Peach & Mango Salsa,Food - Snacks,"A zesty salsa made with peaches and mangos, great for chips.",4.49,39
674,Smart Home Security Camera,Smart Home,Wi-Fi camera with motion detection for home security.,79.99,0
675,USB Wall Charger,Accessories,Multiple USB ports for charging devices simultaneously.,19.99,107
676,Roasted Vegetable Medley,Food - Frozen Foods,A mix of frozen roasted vegetables for an easy side dish.,3.99,96
677,Basil Lemonade,Food - Beverages,Refreshing basil-infused lemonade for a cool drink.,2.99,151
678,Salsa,Food - Condiments,"Fresh and zesty salsa, perfect for nachos.",3.49,69
679,Italian Herb Balsamic Marinade,Food - Condiments,"A rich marinade perfect for meats and vegetables, infused with Italian herbs and balsamic vinegar.",3.99,92
680,Bamboo Bathtub Caddy,Home,"Expandable caddy for holding books, phones, and snacks while in the bath.",34.99,147
681,Creamy Garlic Dressing,Food - Condiments,"Rich and creamy dressing with garlic flavor, perfect for salads.",3.99,215
682,Hot Salsa,Food - Dips,Spicy salsa made with fresh ingredients.,2.29,17
683,Nut Mix,Food - Snacks,A blend of mixed nuts for snacking.,5.99,82
684,Fruit & Nut Trail Mix,Food - Snacks,"A blend of dried fruits and nuts, great for snacking.",4.99,-8
685,Adjustable Height Standing Desk Converter,Office,Convert your desk to a standing desk easily.,89.99,50
686,Multi-Function Meat Tenderizer,Kitchen,Kitchen tool for tenderizing meat to enhance flavors.,19.99,176
687,Smart Air Purifier,Home,Filters allergens and pollutants from the air for a healthier home.,199.99,44
688,Electric Heating Pad,Health,Microwaveable heating pad for muscle pain relief and relaxation.,20.99,79
689,Aeropress Coffee Maker,Kitchen,Portable coffee maker for rich brews on the go.,29.99,49
690,Oven Mitts with Pocket,Kitchen,Silicone oven mitts designed for safe cooking and baking.,19.99,196
691,Garden Hoses with Expandable Features,Garden,"Lightweight, expandable hoses for easy handling.",34.99,66
692,Mini Cordless Vacuum Cleaner,Home Appliances,Handheld vacuum cleaner for quick and easy cleaning.,45.99,109
693,Tofu,Food - Meat Alternatives,"Firm tofu, a great plant-based protein option.",2.49,145
694,Peanut Butter Granola,Food - Breakfast,Crunchy granola full of peanut butter flavor and oats.,4.99,13
695,Sliced Turkey Breast,Food - Deli Meats,"Oven-roasted sliced turkey, perfect for sandwiches.",5.49,103
696,Hand Crank Blender,Kitchen,Manual blender for smoothies and mixing ingredients on the go.,18.99,35
697,Shatterproof Wine Glasses,Outdoor,"Durable, unbreakable wine glasses for outdoor use.",24.99,103
698,Casual Cropped Sweater,Clothing - Sweaters,A trendy cropped sweater perfect for a casual look.,39.99,102
699,Blue Corn Tortilla Chips,Food - Snacks,"Crunchy chips made from blue corn, perfect for dipping.",3.49,131
700,Saffron Rice Mix,Food - Grains,Flavorful rice mix with saffron and spices.,2.99,55
701,Pineapple Rings,Food - Canned Goods,Delicious canned pineapple rings for desserts or salads.,2.49,136
702,Pet Water Bottle,Pets,Portable water bottle for pets when traveling.,18.99,117
703,Pork Tenderloin,Food - Meat,"Juicy pork tenderloin, great for roasting.",10.99,141
704,Cream Cheese,Food - Dairy,"Smooth and creamy, ideal for spreads or baking.",2.69,66
705,Traditional Hummus,Food - Dips,Creamy chickpea dip blended with tahini and garlic.,3.29,130
706,Motorcycle Phone Mount,Automotive,Universal mount for smartphones on motorcycles.,14.99,105
707,Bock Beer Mustard,Food - Condiments,"Flavorful mustard with a tangy kick, perfect for hot dogs and sandwiches.",2.29,48
708,Californian Raisins,Food - Dried Fruits,"Sweet dried raisins, perfect for snacks or baking.",3.19,55
709,Lightweight Travel Backpack,Travel,Compact and portable backpack for day trips and travel.,39.99,106
710,Infrared Thermometer Gun,Health,Non-contact thermometer for quick and easy temperature readings.,29.99,81
711,Plant-Based Meal Prep Containers,Kitchen,Eco-friendly meal prep containers for healthy eating.,18.99,89
712,Slim Wallet,Accessories,RFID-blocking slim wallet for cards and cash.,24.99,180
713,Ceramic Bakeware Set,Kitchen,Durable ceramic bakeware for casseroles and desserts.,49.99,114
714,Flavored Popcorn Mix,Food - Snacks,Popcorn tossed with sweet or savory flavors for a tasty snack.,2.99,22
715,Water Bottle,Fitness,Insulated water bottle for keeping drinks cold.,18.99,177
716,Graphic Tee,Clothing,Soft cotton graphic tee available in various designs.,19.99,116
717,Ready-to-Eat Chili,Food - Soups,"Spicy chili in a can, ready to eat for a filling meal.",2.99,64
718,Quality Chef Apron,Kitchen,Durable apron to keep clothes clean while cooking.,19.99,-33
719,Beef Stroganoff Meal Kit,Food - Frozen Meals,Complete meal kit with everything needed to make beef stroganoff in under 30 minutes.,12.99,185
720,Car Vacuum Cleaner,Automotive,Compact vacuum designed specifically for cleaning vehicles.,39.99,85
721,Butternut Squash Soup,Food - Soups,"Creamy and delicious soup made with real butternut squash, ready to heat.",3.49,88
722,Electric Griddle,Kitchen,Large electric griddle for family meals.,54.99,190
723,Organic Granola Cereal,Food - Breakfast,Crunchy granola made with organic oats,5.99,35
724,Chicken Fajita Kit,Food - Prepared Foods,All ingredients included for delicious chicken fajitas.,8.99,202
725,Free-Range Eggs,Food - Dairy,Fresh eggs from free-range chickens.,3.99,109
726,Travel Jewelry Organizer,Accessories,Compact storage for your jewelry while traveling.,19.99,107
727,Organic Italian Seasoning,Food - Spices,A blend of dried herbs commonly used in Italian cooking.,2.99,95
728,Personal Blender with Travel Lid,Kitchen,Blender designed for smoothies and shakes on the go.,34.99,124
729,Chino Shorts,Clothing - Bottoms,Classic chino shorts in a versatile color for summer adventures.,34.99,46
730,Organic Coconut Oil,Food - Oils,"Cold-pressed coconut oil, perfect for cooking, baking, or skin care.",8.99,170
731,Motion Sensor Light,Home,Battery-operated motion sensor light for safety.,19.99,70
732,Electric Toothbrush Holder,Health,Sanitary holder that ensures your toothbrush stays clean.,14.99,37
733,Kids' Learning Tablet,Electronics,Educational tablet designed for preschool-age children.,129.99,87
734,Taro Chips,Food - Snacks,"Crispy chips made from taro root, a wonderful snack.",3.59,69
735,Pet Leash,Pets,Durable pet leash with comfortable handle.,15.99,47
736,Luxury Memory Foam Mattress Topper,Home,Adds extra comfort to your mattress for a better night's sleep.,129.99,110
737,Wireless Gaming Mouse,Gaming,Ergonomic mouse designed for gamers with high DPI.,39.99,116
738,Organic Whole Grain Oats,Food - Breakfast,Whole grain oats that are perfect for breakfast or baking.,2.49,162
739,Granulated Sugar,Food - Baking,Fine granulated sugar for all your baking needs.,2.49,6
740,Coconut Cream Pie Mix,Food - Baking,"Creamy, sweet pie mix to make the perfect coconut cream pie.",4.99,117
741,Mini Air Purifier,Health,Battery-operated air purifier for small spaces.,49.99,101
742,Electric Can Opener,Kitchen,Automatic can opener for easy meal prep.,29.99,78
743,Organic Coconut Sugar,Food - Baking Goods,"A natural sweetener made from coconut sap, a healthier alternative to sugar.",4.19,54
744,Mango Chutney,Food - Condiments,Sweet and tangy mango chutney for a flavorful dip.,3.99,34
745,Vegan Mayonnaise,Food - Condiments,Plant-based mayonnaise for a creamy taste.,4.49,225
746,Organic Quinoa Chips,Food - Snacks,"Light and crispy chips made from quinoa, ideal for dipping.",3.99,117
747,Linen Trousers,Clothing - Bottoms,Breathable linen trousers perfect for hot weather.,44.99,104
748,Spiralizer,Kitchen,Vegetable spiralizer for healthy meals.,22.99,103
749,Board Game,Toys,Strategic board game for family game nights.,34.99,69
750,Tea Infuser,Kitchen,Silicone tea infuser for brewing loose leaf tea.,12.99,86
751,Peas (frozen),Food - Frozen Foods,"Frozen green peas, a great addition to meals.",1.89,23
752,Car Emergency Kit,Automotive,Comprehensive emergency kit for roadside assistance.,49.99,59
753,Pet Hair Removal Roller,Pets,Lint roller designed specifically for removing pet hair from furniture.,10.99,95
754,Portable Camping Stove,Outdoor,Compact camp stove for outdoor cooking.,49.99,96
755,Dried Fruit Medley,Food - Snacks,A delightful mix of dried fruits for trail mix or snacks.,5.49,84
756,Snap-On Tupperware Set,Kitchen,Durable and versatile food storage containers.,34.99,121
757,Multifunctional Pocket Tool,Tools,Compact pocket tool with various built-in functions.,19.99,170
758,Frozen Acai Purée,Food - Frozen,Unsweetened frozen acai purée for smoothies and bowls.,6.99,158
759,Outdoor Camping Hammock,Outdoor,Lightweight and durable hammock for relaxing in nature.,29.99,198
760,Garden Hose,Garden,Durable 50-foot garden hose with nozzle.,32.99,125
761,Bamboo Cotton Tank Top,Clothing - Tops,"Sustainable tank top made of bamboo cotton, offering breathability and comfort.",22.99,82
762,Kids' Dinosaur-Themed Lunchbox,Accessories,Fun lunchbox for kids with a sturdy design.,19.99,98
763,Pretzel Bites,Food - Snacks,"Soft pretzel bites, perfect for dipping in mustard or cheese sauce.",4.99,107
764,Personal Blender with Travel Lid,Kitchen,Blender designed for smoothies and shakes on the go.,34.99,16
765,Organic Ramen Noodles,Food - Pasta,Quick-cooking ramen noodles made with organic wheat.,2.89,143
766,Aeropress Coffee Maker,Kitchen,Portable coffee maker for rich brews on the go.,29.99,75
767,Multi-Purpose Scissors,Office,Heavy-duty scissors for crafting and office use.,8.99,95
768,Thai Coconut Curry Sauce,Food - Condiments,A rich coconut curry sauce perfect for simmering vegetables or meats.,3.99,120
769,Rice Noodles,Food - Grains,"Thin rice noodles, ideal for stir-fries and soups.",3.49,53
770,Buffalo Chicken Dip,Food - Dips,"Spicy and creamy dip made with shredded chicken, perfect for parties.",5.99,110
771,Stuffed Peppers with Quinoa,Food - Prepared Meals,Bell peppers filled with quinoa and vegetables.,7.99,191
772,Pet Grooming Glove,Pets,Gentle glove for brushing and massaging your pet.,12.99,164
773,Lemon Sorbet,Food - Frozen Desserts,Refreshing sorbet with a zesty lemon flavor.,4.99,177
774,Kitchen Scale,Kitchen,Digital scale for precise cooking measurements.,19.99,86
775,Summer Tank Dress,Clothing - Dresses,"A lightweight tank dress, ideal for warm weather outings.",39.99,137
776,Protein Pancake Mix,Food - Breakfast,A protein-packed pancake mix for a nutritious breakfast.,3.99,120
777,Honey Mustard Sauce,Food - Condiments,Creamy honey mustard sauce for dipping or dressing.,3.29,121
778,Customizable Name Puzzle,Toys,Personalized wooden puzzles for children that encourage learning.,29.99,-8
779,Thyme,Food - Fresh Produce,"Fresh thyme, perfect for seasoning dishes.",2.49,104
780,Organic Honeycrisp Apples,Food - Fruits,"Sweet and crisp apples, perfect for snacking.",1.99,119
781,Pineapple Teriyaki Chicken Mix,Food - Meat,A perfect blend of pineapple and teriyaki for stir-fry.,6.99,126
782,Dried Cranberries,Food - Snacks,"Sweet and tart dried cranberries, great for salads and baking.",4.29,125
783,Floral Summer Dress,Clothing - Dresses,Light and breezy dress perfect for summer outings with a vibrant floral pattern.,39.99,86
784,Patterned Knit Scarf,Clothing - Accessories,Add a pop of color with this stylish patterned knit scarf.,25.99,122
785,Peanut Butter Granola,Food - Breakfast,Crunchy granola full of peanut butter flavor and oats.,4.99,90
786,Recipe Book Stand,Kitchen,Stylish stand to hold your recipes while cooking.,22.99,-14
787,Mediterranean Couscous Salad,Food - Salads,"Couscous salad with cucumbers, tomatoes, feta, and olives, ready to eat.",5.49,45
788,Portable Bluetooth Headphones,Audio,Wireless headphones with noise-canceling features.,79.99,138
789,Wireless Mouse,Electronics,Ergonomic wireless mouse with adjustable DPI.,25.99,97
790,Wooden Children's Play Kitchen,Toys,Interactive kitchen set for imaginative play.,129.99,188
791,Cauliflower Pizza Crust,Food - Frozen Foods,Healthy pizza crust made from cauliflower,5.99,63
792,Pet Nail Clipper,Pets,Safe and easy-to-use nail clippers for pets.,12.99,123
793,Cranberry Orange Juice,Food - Beverages,Refreshing juice blend of cranberries and oranges.,2.49,98
794,Fresh Basil Pesto,Food - Sauces,"A fresh, flavorful basil pesto for pasta and more",4.79,200
795,Car Phone Mount,Automotive,Adjustable phone mount for car dashboard.,15.99,48
796,Outdoor Picnic Blanket,Outdoor,Water-resistant blanket for picnics and outdoor events.,34.99,73
797,Sweet Potato & Kale Hash,Food - Prepared Foods,"Savory hash made with sweet potatoes and kale, a perfect side dish.",5.49,37
798,Tomato Paste,Food - Canned Goods,"Concentrated tomato paste, great for sauces.",1.29,89
799,Vegetable Stock,Food - Cooking Essentials,Rich vegetable stock for cooking soups and stews.,2.49,222
800,Siphon Coffee Maker,Kitchen,Unique coffee brewing method for a flavorful experience.,49.99,64
801,Wireless Charger,Accessories,Qi-certified wireless charger for fast charging.,24.99,67
802,Digital Stopwatch Timer,Fitness,Accurate stopwatch for timing events and workouts.,12.99,182
803,Foldable Yoga Mat,Fitness,Compact yoga mat that folds for easy storage and transport.,29.99,210
804,Essential Oil Diffuser,Health,Ultrasonic diffuser that helps create a calming atmosphere.,34.99,49
805,Lentil Soup (canned),Food - Canned Goods,Hearty lentil soup for a quick meal.,1.99,102
806,Compact Portable Grill,Outdoor,Easy-to-use portable grill for barbecues.,79.99,118
807,Pear and Gorgonzola Salad,Food - Salads,"Fresh salad with pears, gorgonzola cheese, and nuts, perfect for lunch.",5.49,86
808,Sweet Cherry Tomatoes,Food - Produce,Fresh and juicy cherry tomatoes for salads and snacking.,2.99,76
809,Wireless Earbuds,Audio,True wireless earbuds with touch control.,69.99,62
810,Strawberry Banana Smoothie Pack,Food - Frozen,Frozen smoothie pack with strawberries and bananas.,4.99,167
811,Tea Set with Infuser,Kitchen,Elegant tea set that includes an infuser for brewing.,34.99,101
812,Rustic Wooden Picture Frame,Home,Charming frame to showcase your favorite photos.,19.99,119
813,Diced Tomatoes (canned),Food - Canned Goods,"Canned diced tomatoes, great base for sauces and soups.",1.49,81
814,Ginger Snaps,Food - Confectionery,Spicy ginger cookies that are crunchy and delicious.,2.79,34
815,Electric Hot Water Dispenser,Kitchen,Instant hot water dispenser for tea and cooking.,59.99,196
816,Mediterranean Flatbread,Food - Bakery,"Artisan bread topped with olives, feta, and herbs, perfect for sharing.",3.5,191
817,Garden Vegetable Chips,Food - Snacks,"Crispy chips made from assorted garden vegetables, lightly salted.",3.49,55
818,Air Fryer Oven,Kitchen,"Versatile air fryer that also roasts, bakes, and broils.",149.99,129
819,Suction Cup Hooks,Home,Reusable suction cup hooks for hanging items.,9.99,99
820,Roasted Red Pepper Hummus,Food - Dips,A creamy and flavorful hummus made with roasted red peppers.,3.49,85
821,Classic Vanilla Fudge,Food - Desserts,"Creamy vanilla fudge, a sweet treat for all occasions.",4.49,161
822,Handheld Garment Steamer,Home,Quick and easy way to remove wrinkles from clothes.,34.99,141
823,Sunflower Seeds,Food - Nuts,Salted sunflower seeds perfect for snacking.,2.99,19
824,Weighted Jump Rope,Fitness,Adjustable weighted jump rope for workouts.,15.99,10
825,Sweet Potato Noodles,Food - Pasta,"Pasta alternative made from sweet potatoes, gluten-free and rich in flavor.",3.79,159
826,Travel Jewelry Case,Accessories,Portable case to organize and protect jewelry on trips.,24.99,109
827,Natural Soy Candles,Home,Eco-friendly soy candles with a variety of scents.,19.99,56
828,Artisan Flatbreads,Food - Bakery,"Thin and crispy flatbreads, perfect for dips.",2.99,250
829,Honey Mustard Chicken Breasts,Food - Meat,Marinated chicken breasts coated in a sweet honey mustard glaze.,8.99,107
830,Portable Ice Maker,Kitchen,Compact ice maker for creating ice at home or in offices.,199.99,164
831,Indian Curry Sauce,Food - Condiments,Authentic Indian curry sauce for quick meals.,3.69,121
832,Adjustable Resistance Bands,Fitness,Set of resistance bands for versatile strength training workouts.,39.99,85
833,Spicy Thai Coconut Soup,Food - Soups,"A ready-to-eat soup with coconut milk, spices, and vegetables.",3.99,169
834,Beet Salad,Food - Prepared Foods,"Ready-to-eat beet salad with dressing, great side dish.",3.99,96
835,Crispy Rice Treats,Food - Snacks,Classic marshmallow treats made with crispy rice.,3.5,112
836,Protein Pancake Mix,Food - Breakfast,A protein-packed pancake mix for a nutritious breakfast.,3.99,64
837,Smart Wi-Fi Light Bulbs,Smart Home,Energy-efficient LED bulbs that can be controlled via smartphone.,19.99,124
838,Cotton Pajama Set,Clothing - Loungewear,Soft cotton pajama set for cozy nights in.,49.99,128
839,Vegetable and Cheese Quesadillas,Food - Frozen,Flour tortilla filled with cheese and a medley of vegetables.,6.99,168
840,Smartphone Projector Kit,Electronics,DIY kit to convert your smartphone into a mini projector.,24.99,249
841,Mini Fondue Set,Kitchen,Complete fondue set for chocolate and cheese parties.,34.99,239
842,Fruit and Nut Medley,Food - Snacks,A healthy mix of assorted dried fruits and nuts for snacking.,5.99,159
843,Travel Organizer,Travel,Compact travel organizer for accessories and toiletries.,22.99,129
844,Beach Cover-Up,Clothing - Swimwear,"Lightweight cover-up perfect for the beach, with a breezy design.",29.99,81
845,Frozen Salmon Filets,Food - Seafood,"Wild-caught salmon filets, perfect for grilling or baking.",12.99,108
846,Personal Blender,Kitchen,Compact blender for quick smoothies and shakes.,39.99,102
847,Pet Safety Harness,Pets,Comfortable harness designed to keep pets safe in the car.,24.99,108
848,Car Windshield Sun Shade,Automotive,Protects car interior from sun damage and heat.,19.99,91
849,Sun-Dried Tomato Pesto,Food - Condiments,A rich pesto made with sun-dried tomatoes and pine nuts.,4.49,125
850,Multi-Port USB Hub,Electronics,USB hub for expanding ports on computers and laptops.,19.99,306
851,High-Speed Blender,Kitchen,Powerful blender for smoothies and soups.,99.99,97
852,Pumpkin Ice Cream,Food - Frozen Foods,"Seasonal pumpkin ice cream, perfect for fall.",4.99,118
853,Vegan Alfredo Sauce,Food - Sauces,"Creamy, dairy-free Alfredo sauce",4.99,11
854,Granulated Sugar,Food - Baking,Fine granulated sugar for all your baking needs.,2.49,124
855,Microfiber Cleaning Cloth Set,Home,Assorted cloths for cleaning electronics and delicate surfaces.,9.99,88
856,Tomato Basil Pasta Sauce,Food - Sauces,Rich and flavorful pasta sauce made with ripe tomatoes and basil.,3.99,151
857,Portable Air Conditioner,Home Appliances,Compact air conditioner for personal cooling.,299.99,92
858,Electric Hot Pot,Kitchen,Compact electric pot for hot pot dining at home.,49.99,141
